0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140
-0.03827040250657548,-1.40903312549979,-0.8662487299683024,0.9999887943267822,-0.009943575528221872,-1.4821794746650132,-0.823011038563604,0.999963641166687,0.007830829391522387,-1.4839588622071858,-0.8233081112226206,0.9999678134918213,0.024745778819772416,-1.4852529622378567,-0.8235688979461265,0.9999693632125854,-0.05131868724591881,-1.4735047760171684,-0.8049813537289949,0.999947190284729,-0.061634513204695755,-1.4698370447904234,-0.8048468302607611,0.9999397993087769,-0.07359313818417094,-1.4657534511754027,-0.8050388802121212,0.9999326467514038,0.05772743247379774,-1.450744250880466,-0.4824279536108824,0.9999672174453735,-0.0694523130936297,-1.43097598788915,-0.39459445412036137,0.9999170303344727,0.0016022354749040291,-1.3384603243514888,-0.731882697460039,0.9999949932098389,-0.052044012612653526,-1.3378556570955165,-0.7068322249514342,0.9999895095825195,0.2063554110115672,-1.0110328577386785,-0.23538514277861652,0.999993085861206,-0.15812510922258358,-0.9883855171867254,-0.12082836702688837,0.999947190284729,0.2567942380732589,-0.49311819338932344,-0.05721101551389497,0.9958903193473816,-0.2212393314099177,-0.4696760040115411,0.0824869045632716,0.9566161036491394,0.2900828963090285,-0.002085802108705273,-0.41872347037232466,0.9925111532211304,-0.28286789529456363,-0.00530826852246567,-0.2695691245139493,0.9458083510398865,0.2950018531277384,0.15579617167878454,-0.5333906158445638,0.9838734269142151,-0.30015534099304025,0.13447734871150963,-0.3687487640264201,0.9158458113670349,0.2659504874695988,0.14424623056917776,-0.6608814469322821,0.9853824377059937,-0.28579800917099996,0.12937863392501353,-0.5259027327947561,0.9217802882194519,0.2557857054049792,0.10726014367434833,-0.4733850363030948,0.981942355632782,-0.27393004986236663,0.09749086847320582,-0.34092455625640744,0.9145758748054504,0.11170635080480208,0.00899252017513418,-0.015542936659695274,0.9996767044067383,-0.11170635080480208,-0.00899252017513418,0.015726068776972545,0.9992353916168213,0.10218134190124213,0.7836557455867872,-0.24033269075111954,0.9738661050796509,-0.09894471512240449,0.7494620040164967,-0.010013937146946381,0.9611451029777527,0.07258165543983346,1.4143521126319323,0.3125815284437033,0.9399963021278381,-0.09448990360344893,1.3566800924200861,0.6202189752542715,0.8761847019195557,0.06884489243333682,1.5634115889610836,0.3340432825959767,0.6421188116073608,-0.07293625458197628,1.3650488681807411,0.6570935984420518,0.5255467295646667,0.07511046063654576,1.744779511587879,-0.1735289190661965,0.87144535779953,-0.09285211971204889,1.6783469455149074,0.1868132959340457,0.8382493257522583,0.9744617167595139,0.9902801715995038,0.9889857508120853,0.9969798891446309,0.9906440721224334,0.9965419863535064,0.5729598536450619,1.3727728763157674,1.3575236138079103
-0.041425036747716984,-1.408990545625206,-0.8593084053594101,0.9999861121177673,-0.013810770637657512,-1.4798907669362218,-0.8090288043043796,0.999954342842102,0.0036993723759256515,-1.481089055472942,-0.8092941020535973,0.9999597072601318,0.020488290898769333,-1.4815050179620801,-0.8094514029239875,0.9999613165855408,-0.054704572852153285,-1.4729762139260405,-0.7919785205540781,0.9999366402626038,-0.06470605713069993,-1.4698358003617424,-0.7919138305711301,0.9999299049377441,-0.07620425919101019,-1.466068591985461,-0.792110407502596,0.9999224543571472,0.053422964010648395,-1.4481628864393683,-0.45415587781691663,0.9999539256095886,-0.07318408247951662,-1.4310294298538477,-0.3718900541636776,0.9998956322669983,-0.0025401632741932053,-1.3388423699442222,-0.7232392691065711,0.9999923706054688,-0.055597255291618186,-1.3383051874718392,-0.6994806439558656,0.999984860420227,0.20203846684233892,-1.01185426706389,-0.20484983893751987,0.9999905824661255,-0.16289561994137505,-0.987762655633177,-0.10387769746442352,0.999941885471344,0.25418862102891987,-0.49605999402801604,-0.042460340691190826,0.9954856634140015,-0.224523446508103,-0.4657440854690033,0.08312935013059448,0.956261396408081,0.28584955034281356,-0.0048658074863916516,-0.4144636576261147,0.9916633367538452,-0.28608972910929076,-0.007702138805616575,-0.28345668458678425,0.9459068775177002,0.2901342294261571,0.1546079778022526,-0.5299278053969635,0.9821845889091492,-0.3052439611575844,0.13350488628286725,-0.3916385885629146,0.9159425497055054,0.2616397666332199,0.14336450483893062,-0.6578150351894955,0.9837969541549683,-0.28990801111192704,0.1287687537015036,-0.542264371939932,0.9217987060546875,0.25152433753668435,0.10627040346175631,-0.4703730568324136,0.9800329804420471,-0.27801645856259705,0.09620786678288944,-0.35288400445094376,0.9144644737243652,0.10956305477467908,0.008536030044773102,-0.021369040592519466,0.9995278120040894,-0.10956305477467908,-0.008536030044773102,0.02159828510513494,0.9990881681442261,0.09743220827626786,0.7902663005798798,-0.20489523498558407,0.9718001484870911,-0.10244990941563015,0.7559487561911821,-0.10613363772843026,0.9596449732780457,0.06924900458061552,1.4325206421051477,0.2589583766713294,0.9350523948669434,-0.09795523367031558,1.3853604647795228,0.2999122481557055,0.8713604807853699,0.06324286409693824,1.5853565272894097,0.266012386734416,0.6287469267845154,-0.0770483749867421,1.3893765526266748,0.3106695385382165,0.5196736454963684,0.062149426421637746,1.7474735570788749,-0.25728727612778163,0.8625688552856445,-0.09431371852078037,1.6982887209252389,-0.18875638688788926,0.8306805491447449,0.9761700838467371,0.9856423201838598,0.9909800991261499,0.9993114084114352,0.9884147709844627,0.9948757668446191,0.571946312301727,1.370383326936603,1.3554626983171232
-0.04076718221524702,-1.409067733518856,-0.8217681419887413,0.9999842047691345,-0.014135743510894925,-1.4783129943689952,-0.7671270202463619,0.9999472498893738,0.0027581602796408035,-1.4788136422500573,-0.7673804661686712,0.9999538064002991,0.019240454126127463,-1.4785705701569638,-0.7674884818216903,0.9999550580978394,-0.05453890756731021,-1.4731650676595416,-0.7505600641538586,0.9999284744262695,-0.06432059271162778,-1.470520872006072,-0.7505000336065958,0.9999226331710815,-0.07495666839675814,-1.4670959350827149,-0.7506832226476285,0.9999143481254578,0.05209196216414225,-1.446850596144545,-0.41163550988410375,0.9999439120292664,-0.07343540288209423,-1.4317042646737923,-0.33275598534416556,0.9998790621757507,-0.003728187058915546,-1.3396423318618609,-0.6865238421919178,0.9999901056289673,-0.05584237183351051,-1.3390272277039537,-0.6640420335040049,0.9999810457229614,0.20039032482458116,-1.010570752084115,-0.18083478407292522,0.999988853931427,-0.16462942475968537,-0.9891095118647365,-0.06625193176198535,0.9999374151229858,0.25303136246114816,-0.4949690207900555,-0.0364893174118314,0.9950878024101257,-0.2251421830032529,-0.4642299390368009,0.10429353784599321,0.9552561640739441,0.2844887458487263,-0.006169920964941943,-0.41456535457901206,0.9910119771957397,-0.2873894848237496,-0.008594348767252947,-0.2749335887523311,0.9457589983940125,0.2886730864027311,0.15349835517624086,-0.5301989872923872,0.9809911847114563,-0.3084958515868277,0.13259435183047122,-0.3864709847124344,0.9158320426940918,0.26044722456346364,0.142612619278989,-0.6583677455832531,0.9826807975769043,-0.29130105758396746,0.12936007703838762,-0.5306317873804742,0.9216055870056152,0.2503146974983704,0.10520016627089011,-0.47061972618303616,0.9787090420722961,-0.27932975699911367,0.09542674085789125,-0.3425103347110236,0.9142012596130371,0.10856177858747051,0.00821086124174139,-0.030592327099962072,0.9994202256202698,-0.10856177858747051,-0.00821086124174139,0.030903415990949767,0.9989829659461975,0.09574857538891672,0.7964275812933419,-0.19471168579536668,0.9704288840293884,-0.1036400603530013,0.7572538389116628,-0.11360180026530665,0.9587094783782959,0.06766666886691822,1.4350737434011525,0.2510757973238424,0.9314867258071899,-0.09832698818224082,1.388024347207083,0.29472953439217553,0.8693277835845947,0.05458010789376901,1.4850573108160592,0.25782232619893813,0.6188101172447205,-0.0776464892327501,1.3903992166214818,0.30652932263949767,0.5193412899971008,0.05200307172233136,1.7464821335791731,-0.2550117805400111,0.8558253049850464,-0.09829237597481004,1.6965583508861923,-0.17750794375024456,0.8264560699462891,0.9765602239709172,0.9838719650629062,0.9911865784019215,0.9993655056871791,0.9880710372352376,0.993317471617372,0.5718833697243261,1.3697067948149377,1.355444584395807
-0.0401769712056378,-1.4087913625535335,-0.8067507541240951,0.9999825358390808,-0.014045267296700043,-1.47717311626982,-0.7522418634679375,0.9999409317970276,0.0023806729296907405,-1.4773363275801754,-0.7524959225197194,0.9999485611915588,0.018578019001517707,-1.476761204351306,-0.7525984211890239,0.9999493956565857,-0.05428255786312275,-1.4729261318382239,-0.7357438546328177,0.9999210834503174,-0.06397563825709392,-1.4705757414890086,-0.7356742931857837,0.9999160170555115,-0.07416297362525534,-1.4673518265091603,-0.735854759667806,0.9999068975448608,0.0513687443729493,-1.4457861556475433,-0.3982192269757194,0.9999348521232605,-0.07349429885313125,-1.4317417732314417,-0.320088842027901,0.9998641014099121,-0.004339110333887154,-1.3398180661572758,-0.6718874786163628,0.9999880194664001,-0.055877211021346636,-1.339081550539281,-0.649684988684161,0.9999775290489197,0.19920751569405623,-1.0100054678746622,-0.17122324051250337,0.9999874234199524,-0.16559188496486532,-0.989712009513251,-0.05252020754151051,0.9999335408210754,0.25234813514505794,-0.49491539007677887,-0.030792351585232216,0.9946954250335693,-0.22544835487678574,-0.4637881419101065,0.1166654356232725,0.9540867209434509,0.28373327684610483,-0.0072589705081490645,-0.41325772358399093,0.9904208779335022,-0.2879427521723394,-0.009329591108198086,-0.2633381555359544,0.9455858469009399,0.2878847433331167,0.15277876474128085,-0.5293428987549206,0.9799350500106812,-0.310151780388962,0.1319107239113661,-0.37421593128590375,0.9157286286354065,0.2597868347347307,0.14208350790968863,-0.6577530841793995,0.9816895127296448,-0.2919525394435549,0.129333361688684,-0.5171533735529796,0.9214256405830383,0.2496107078541479,0.10450302217966309,-0.4700019701115831,0.9775378108024597,-0.27993527099808524,0.09481279306761982,-0.33056516465146096,0.9139703512191772,0.10794329046579867,0.007955076578820814,-0.035178658623531395,0.9993376731872559,-0.10794329046579867,-0.007955076578820814,0.03551581656650056,0.9989029765129089,0.09476446875494536,0.7991270161693087,-0.19009260645101517,0.9692168831825256,-0.10421656666597635,0.7575246497998908,-0.11184377040310611,0.9579198360443115,0.06595236319365544,1.43870770078145,0.24514972979785996,0.9286623597145081,-0.0989634238340666,1.3893089464205082,0.297489188187157,0.8680886030197144,0.04904721096324571,1.4628578620705686,0.25124660628025974,0.6111561059951782,-0.07861382471469594,1.3917118888452564,0.309315740283674,0.5203887224197388,0.04726663455930992,1.7458336319644856,-0.2577492496770186,0.8505284190177917,-0.10066898202727888,1.6949588967655602,-0.1691153688972671,0.823702335357666,0.976840048752731,0.9828800110397014,0.9909720339385334,0.9989030601462896,0.9877344272891417,0.9925730503607858,0.5716797789182038,1.3686595180438932,1.3548795034548455
-0.0403531935688885,-1.4064421893833141,-0.7758737278724385,0.9999819993972778,-0.014390252516549401,-1.4743512765531899,-0.7243881852945424,0.9999392628669739,0.001974701281826497,-1.4745002337007171,-0.7246261827679737,0.9999473094940186,0.0180670826539654,-1.473951405437078,-0.7247677730931704,0.9999479055404663,-0.054533835434054205,-1.4701450665630875,-0.7052146059265014,0.9999189972877502,-0.06418525670598964,-1.4678310003325588,-0.7051301330304424,0.9999144077301025,-0.07433585385905529,-1.46471920546791,-0.7052864570003005,0.9999050498008728,0.05088558856728144,-1.443325265849387,-0.37384351891567263,0.9999335408210754,-0.07362421882190681,-1.4291333773021297,-0.2827998593469693,0.9998607635498047,-0.00472036507663828,-1.3380937940417825,-0.6411032138924145,0.9999874830245972,-0.056015156068317314,-1.3369840068137326,-0.6151674809705503,0.9999764561653137,0.19840316078691106,-1.0107478650842412,-0.14646447268941462,0.9999870657920837,-0.1650197669372747,-0.9889735027605595,-0.009734999406032206,0.9999323487281799,0.25163110418247125,-0.49515634641799416,0.0017377528131998635,0.994552731513977,-0.22468611660129706,-0.4642448652453597,0.15359495508173715,0.9530924558639526,0.28292320450886016,-0.008696877546468359,-0.372036903963359,0.9903363585472107,-0.2872133471613838,-0.014154415977668311,-0.24214911982414264,0.9462453126907349,0.2871659048255739,0.1505679277860404,-0.48981269906002733,0.9797957539558411,-0.31046343133435733,0.1312401362705428,-0.35498983152930635,0.9168701171875,0.259194375108687,0.14051997502411623,-0.619573430070113,0.981549084186554,-0.29203606195627035,0.129276632558659,-0.500953790031534,0.9224132299423218,0.24896824347065688,0.10304720898654299,-0.42981886958732957,0.9773480892181396,-0.2798100836161916,0.09387207733436366,-0.3113320533553736,0.9149967432022095,0.10754018481390608,0.008055472882206172,-0.03983838467687059,0.9992797374725342,-0.10754018481390608,-0.008055472882206172,0.040241049046449665,0.9988371729850769,0.09355775958158587,0.800809635667576,-0.19589467183703713,0.9680435061454773,-0.10476809868300141,0.7665228729515967,-0.12093730373401261,0.9566394090652466,0.06443052277745406,1.4371423900915032,0.2441104134893272,0.9244645833969116,-0.09933698258789433,1.3927308632127648,0.30226283205223575,0.8645563721656799,0.045922118353729086,1.4509554766345145,0.25297034337004903,0.601333737373352,-0.07958378163887156,1.3946332714114524,0.31603574485747005,0.5195831060409546,0.04161969766398753,1.7497145006498087,-0.25551739763482434,0.8419908881187439,-0.1026916370287131,1.6981923204088545,-0.1670267594569842,0.8175250291824341,0.9772998308790286,0.9825082369761853,0.9910536741850987,0.9983785332507535,0.9877022551733592,0.9921010317979094,0.5701626717667202,1.365273727344386,1.348078687997636
-0.04055025912374435,-1.4039090792086741,-0.7800434980916703,0.9999809861183167,-0.014643953071795175,-1.4716663654594222,-0.7297584827217541,0.999936044216156,0.0016368404296431848,-1.47181249791087,-0.7300048328967023,0.9999447464942932,0.01755198395018487,-1.4712941912703876,-0.730152191703063,0.9999451637268066,-0.05469071992240786,-1.4674369126350446,-0.7097497174470122,0.9999148845672607,-0.06429307889215892,-1.465119052795046,-0.7096587219124585,0.9999107122421265,-0.07438676469430347,-1.4620095563315285,-0.7098246722593022,0.9999008178710938,0.050539557595683904,-1.4406626416297836,-0.38377523671454966,0.999930202960968,-0.07342912866974419,-1.4264304985378151,-0.2891911669411608,0.9998526573181152,-0.004985868534791816,-1.3357431715008736,-0.6469985100600243,0.999986469745636,-0.05610848431037079,-1.3344528499154824,-0.6200418064978872,0.9999744892120361,0.19784911354320145,-1.0127923669151082,-0.15865684626895443,0.9999863505363464,-0.16459125127485016,-0.986931092615569,-0.013214115219712544,0.9999293088912964,0.25104623128981884,-0.49522683723401134,-0.0059075876898330194,0.9943965077400208,-0.22386991208983978,-0.4628887411505021,0.15271113427075972,0.9514122009277344,0.28224450406287527,-0.009346099847104933,-0.3784493490165454,0.9902106523513794,-0.2866293605818439,-0.014859202886146478,-0.2382741373032177,0.9461963772773743,0.2865871739728325,0.1497413686860434,-0.49542413321243456,0.9795580506324768,-0.31059115828354567,0.13194901917288648,-0.34872078902557185,0.917019248008728,0.25868985619233026,0.14004649350164639,-0.6244844488603621,0.9813169836997986,-0.2919265270477828,0.13011753169143248,-0.4955728655362981,0.922452449798584,0.24843458586683267,0.10255594083194673,-0.4355954767460076,0.977055549621582,-0.279632662423103,0.0944302112859885,-0.3076516100838887,0.9150105118751526,0.10715418310579872,0.008194895963058354,-0.04417560032025595,0.9992084503173828,-0.10715418310579872,-0.008194895963058354,0.04459397743064234,0.998756468296051,0.09312821480182436,0.8005398620798698,-0.19774386776455724,0.9668629169464111,-0.10522311560539913,0.7679562987969499,-0.11525565535157538,0.9557435512542725,0.06400081398926351,1.4357479507341493,0.2353092035568591,0.9207295775413513,-0.09940116734503675,1.3915866159874204,0.29799301047782184,0.8619658350944519,0.045087477977119345,1.4425021249452712,0.2434272561210612,0.5933282375335693,-0.07974103024499736,1.394496510925278,0.3105409022592059,0.5198861956596375,0.041261643081748595,1.7489746928885854,-0.26309453060669497,0.8345500230789185,-0.1043392570924133,1.6969285828092284,-0.1678088877146068,0.8125900626182556,0.9774324429808883,0.9821333603107647,0.991048234684147,0.9978204348975223,0.9878081049756201,0.9915539731752682,0.5689005784677472,1.3621515204017147,1.3448451935903691
-0.04252642827112896,-1.4051073071319562,-0.766734814017715,0.9999788403511047,-0.016358200037662578,-1.4728727130046475,-0.7214345333185712,0.9999282956123352,-0.0004384471665437077,-1.4730398013053736,-0.7216562863102756,0.9999381899833679,0.014856173461294295,-1.4724941858048546,-0.7217877664340392,0.9999386072158813,-0.05476454121796012,-1.468557738677696,-0.6981845548100435,0.999905526638031,-0.06426706210898851,-1.4662002317891445,-0.6981028770193005,0.9999020099639893,-0.07431063083093943,-1.46307177103331,-0.6982881868836861,0.9998918771743774,0.04915495180610586,-1.4416506284935762,-0.3918326248689233,0.9999208450317383,-0.0724810090265162,-1.4274166895066789,-0.2856464872009689,0.9998361468315125,-0.007627959111542142,-1.337130413245471,-0.6409345137253744,0.9999846816062927,-0.056325210778181124,-1.3356316282410745,-0.6096568313435146,0.9999713897705078,0.19805960544187934,-1.012244402638009,-0.16565699935636574,0.9999853372573853,-0.16468565740355573,-0.9874771228730644,-0.019093389966639316,0.9999275803565979,0.2518086014528691,-0.49416448434773047,-0.020954977784062457,0.994218111038208,-0.22415789430431868,-0.46202901326152584,0.15375373833848083,0.9507734775543213,0.282806477235894,-0.009161173539456887,-0.38886670930158174,0.9899393916130066,-0.28643389450174506,-0.014521947745115294,-0.21946753612009207,0.9465318918228149,0.28697533525048236,0.1505941020097816,-0.5073112197411909,0.9789705276489258,-0.3111636506153803,0.13279413916558933,-0.32614585246575845,0.9174604415893555,0.2587681582467801,0.14086683212871132,-0.6335986890091052,0.9807599782943726,-0.2921845414090976,0.131179443405839,-0.4726279221999112,0.9227907061576843,0.2484133986155404,0.10322648422828558,-0.4453008811012681,0.9763758182525635,-0.27986293342663027,0.09518188488891882,-0.2881046301648253,0.9152490496635437,0.10722250751910697,0.008214634523703516,-0.04304958299312784,0.9991278648376465,-0.10722250751910697,-0.008214634523703516,0.04344059147288031,0.9986863136291504,0.09336075993223975,0.808888412397365,-0.2009633786010805,0.9662966728210449,-0.10345943537771056,0.7756982516668947,-0.1248732843805081,0.9557374715805054,0.06624039360415969,1.4430220098965372,0.24208987753426983,0.9188491702079773,-0.09610627316286519,1.4036284627066586,0.29494515741822785,0.860924482345581,0.048425499883006595,1.5614839806215395,0.25170651649312215,0.5870925188064575,-0.07701645936227425,1.4044728430905749,0.30854193105376726,0.5180384516716003,0.042283605061608165,1.7573311149632402,-0.25746912283646145,0.8305121660232544,-0.09843529350984655,1.7121923234859622,-0.17464986900560714,0.8100845813751221,0.9772500615053153,0.9828709552521324,0.9919051661408962,0.99780070477738,0.9874105887579442,0.9918608811764089,0.5692656135022469,1.3640384521880657,1.346127754432868
-0.043593373387594024,-1.405702443763272,-0.7709334471887822,0.9999767541885376,-0.017192959936142973,-1.4734879885022074,-0.7198500271270495,0.9999213814735413,-0.0016417915466929252,-1.4737351526137557,-0.7200886310165815,0.9999323487281799,0.013452634881846866,-1.4732327069387474,-0.7202271688625448,0.9999327063560486,-0.05566289285700757,-1.4685541028367908,-0.7007600924741101,0.9998974204063416,-0.06527799004832839,-1.4660003032686248,-0.7006959892023451,0.999894380569458,-0.07501096248074583,-1.462814523171608,-0.7008875118707879,0.9998836517333984,0.047748623226284474,-1.4417338941297981,-0.3684490022261889,0.9999116659164429,-0.07347838755977681,-1.4273956698427008,-0.2811184289621253,0.9998199343681335,-0.00902178525157743,-1.3376200462677519,-0.6378477246996259,0.999982476234436,-0.0576713964434059,-1.3357782210272782,-0.6119273724345775,0.999967634677887,0.19674174725212823,-1.01250256810915,-0.13133788750248696,0.9999836683273315,-0.16632658967508018,-0.9872661480651889,-0.020779486949839863,0.9999240040779114,0.25087108125460167,-0.4938686277280746,0.01050772556505213,0.9939002990722656,-0.22601652582724824,-0.45929979460604026,0.14867456323497946,0.9507796764373779,0.28230893937919416,-0.010118182423146367,-0.37371614619009835,0.9894669651985168,-0.2888300574751201,-0.01293892316751846,-0.22283433708774392,0.9466426372528076,0.28645129968818206,0.1521430889410917,-0.4930124087397418,0.9779937863349915,-0.31646383165039926,0.13464875015396463,-0.33039256738604933,0.9175957441329956,0.2579554029231796,0.1426192023912538,-0.6219349607250089,0.9798603057861328,-0.2950634733966166,0.1331626168972674,-0.47453202093036956,0.9228990077972412,0.24746785183970207,0.10484677997467462,-0.43224909946142764,0.9752951264381409,-0.282147377487808,0.09697472109389348,-0.29220854096085797,0.9153313040733337,0.10651936864195456,0.007352935531844798,-0.03891909859332373,0.9990382790565491,-0.10651936864195456,-0.007352935531844798,0.0393416673116018,0.9986158013343811,0.09413026755060294,0.8115503723453302,-0.20243569699823033,0.9646279811859131,-0.10372893305138693,0.778154683212941,-0.15089667879835672,0.9547212719917297,0.06741883269923003,1.4447956494009366,0.24553948964217953,0.9135516881942749,-0.09537130295623868,1.408244485325335,0.25977368755310876,0.8568596243858337,0.04777892838008895,1.488367769823525,0.2560172013900062,0.5787721872329712,-0.07218274384127914,1.5210064204709415,0.2721798844901537,0.5112769603729248,0.046211915784342125,1.7611291098539628,-0.25472603456922965,0.8221173882484436,-0.09224446047977011,1.7190313154852908,-0.22592716006119984,0.8033162355422974,0.9768169147275786,0.9817273625052849,0.9914844163329127,0.9969088837634074,0.9875553408078482,0.9913332780825611,0.5711459623477166,1.3636185074697544,1.3481887466412539
-0.04432961700921023,-1.4070311051373663,-0.7790392053535166,0.9999746084213257,-0.0176831691201159,-1.474905323152,-0.7269515209145436,0.9999141693115234,-0.0024170273864085323,-1.475151176013116,-0.72719397284394,0.9999263882637024,0.012488517007297922,-1.4746340865251513,-0.7273303058459142,0.9999263882637024,-0.05649598199159755,-1.469893089130399,-0.7092739707250947,0.9998890161514282,-0.06621890075566812,-1.467326026437407,-0.7092039805360841,0.9998867511749268,-0.0758801098601322,-1.4641333401746188,-0.7093971435999802,0.9998749494552612,0.046754333458636825,-1.4429106390451882,-0.37179089064492,0.9999010562896729,-0.07459820504619784,-1.428577091935614,-0.29051719881081023,0.9998037219047546,-0.010094753965405576,-1.3387572530012557,-0.6444867636456166,0.9999800324440002,-0.058728767598765594,-1.3368669757204499,-0.62014397875228,0.9999637603759766,0.196010284500557,-1.0125078447016043,-0.12739091741728847,0.9999815821647644,-0.1676500627580138,-0.9872910696452144,-0.021603228114141095,0.9999203681945801,0.25045910275246097,-0.49287179821198196,0.01756059233244755,0.9935237169265747,-0.22753337274226074,-0.4579046012045724,0.12912525704986735,0.9508329629898071,0.28225732144138793,-0.008849717222865516,-0.3673557060161649,0.9888583421707153,-0.2906013349042194,-0.011562970690931441,-0.2514147645656482,0.9462675452232361,0.28617775780328963,0.15395436285688013,-0.48551913170096006,0.9767615795135498,-0.3196669788898043,0.13630993478504755,-0.3616896551937011,0.9170109033584595,0.2574295341115273,0.1445244171093439,-0.6141162955236398,0.9787418842315674,-0.29710164906414294,0.1348943585678761,-0.5045960913596962,0.9223199486732483,0.24685391797429987,0.10657455369504325,-0.42623758947560747,0.9739768505096436,-0.28386808156594096,0.09856176140837448,-0.31949784414783966,0.9147229790687561,0.10623298185712549,0.006736210670208436,-0.028998256864783557,0.9989457130432129,-0.10623298185712549,-0.006736210670208436,0.029430538698546612,0.998543381690979,0.09582534217352337,0.8091094549957305,-0.1922810642923641,0.9631845355033875,-0.10383754299380613,0.7792607095150753,-0.15555824718469582,0.9540755748748779,0.06898637197578449,1.4448133864089656,0.24736245584410022,0.9094619154930115,-0.09558037651198639,1.4121277709855695,0.2515915883706309,0.8536694645881653,0.04779413136523323,1.4675249070097012,0.2574766542669457,0.5729759335517883,-0.07157472745867241,1.5409700483363828,0.26347584853132666,0.5047584176063538,0.05285649216304814,1.761491587072557,-0.2538917025680725,0.8153836131095886,-0.0887132546150089,1.7227197825371716,-0.2348437494066833,0.7974969744682312,0.9761633132433511,0.9810587548328114,0.9906977463994834,0.9968172633780802,0.987649546178849,0.9911729598442163,0.5728650817552738,1.366169960379382,1.350766407997356
-0.043755928111137966,-1.4065818807204946,-0.815666222302803,0.9999728202819824,-0.017259450820127864,-1.4744280909330285,-0.762717955540202,0.9999070763587952,-0.002212318045827,-1.4746845901479093,-0.7629625807038369,0.9999204874038696,0.012494655185727671,-1.4741877522526237,-0.7630417081988615,0.999920129776001,-0.05623117094752584,-1.4694027559501288,-0.745269751648194,0.9998807311058044,-0.06601706435151825,-1.4668418532048624,-0.7451939252379556,0.9998788833618164,-0.07548112662381626,-1.4636703975839136,-0.7453875560321318,0.999865710735321,0.046456609625635345,-1.4424404808148077,-0.4118026656068192,0.9998902082443237,-0.07439768103502876,-1.4280888422620313,-0.3304643799039003,0.9997838735580444,-0.009777320437532698,-1.338509176675689,-0.6829097965405748,0.999977707862854,-0.058461029085649714,-1.336707819050784,-0.6591989421099043,0.9999598860740662,0.19542717553897293,-1.0130793698650977,-0.18348854374255238,0.9999799728393555,-0.16798678507879544,-0.9867323775179885,-0.06059957774048935,0.9999160766601562,0.25019601519612983,-0.4923953249423932,-0.04381296420480418,0.9933286905288696,-0.22762920835853093,-0.4576557925906054,0.1072257251683538,0.9503313302993774,0.28208232635434405,-0.00854330596655628,-0.4273553816875931,0.9884722828865051,-0.2905042312326433,-0.01035900113881624,-0.2622198962754062,0.9458528757095337,0.28599061366152817,0.15472204100935935,-0.5440979988023048,0.9760106205940247,-0.31958028456942683,0.1365219288349281,-0.36923660611638237,0.9164879322052002,0.25724949725573953,0.14558148504610993,-0.6738478753731283,0.9780328869819641,-0.297138130634949,0.13528387423033275,-0.5136967323685856,0.9217622876167297,0.24655950077970298,0.10723115717727438,-0.4856803765180977,0.9731670022010803,-0.2838171203143808,0.09862054849701717,-0.3300067855016327,0.9141058921813965,0.10641258669013863,0.006621976081137598,-0.030551074711484518,0.9988843202590942,-0.10641258669013863,-0.006621976081137598,0.03094320170465243,0.9984931349754333,0.09664354359953255,0.8086468350293434,-0.19167293064349158,0.9630371332168579,-0.10287993326967193,0.7784575770707743,-0.14613104175813066,0.9546954035758972,0.07260021573397624,1.4422040344582552,0.24897466309515426,0.9093236923217773,-0.09586438905014258,1.4110153853981415,0.2826846018830998,0.8558453321456909,0.04853954485581178,1.4602790010303435,0.25872094348171215,0.5736303925514221,-0.07201015914592171,1.4862103523139232,0.2957650271736521,0.5099976062774658,0.06269262562219369,1.7553928276425128,-0.2511267732960746,0.8147692680358887,-0.0926179938775547,1.7104357973684163,-0.1908458610947794,0.798923909664154,0.9761604480236638,0.9814611318292481,0.9918029917972672,0.9979021493804607,0.9875874612272739,0.991279484435334,0.5725894364012272,1.366161657205812,1.3517856796611256
